1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
1.05,1.0195,1.0168,1.0078,1.0197,1.0178,1.012,1.0575,1.025,1.0023,1.0297,1.0173,1.0984,1.0923,1.0318
