1
339.688843,167.778381,22.553301,50.681118
339.277771,168.080231,22.056889,51.784126
337.813965,167.884583,24.306612,53.587784
335.882538,167.990250,24.195969,54.113220
339.000000,160.600006,25.600000,52.200001
333.975677,159.497543,28.208433,59.608601
332.991882,156.404312,29.571537,63.366829
329.799988,162.800003,27.400000,55.200001
331.269043,168.571228,27.363546,56.751026
331.808167,166.714142,27.003765,55.549252
331.055206,165.980804,28.009701,57.891006
331.773743,165.518494,25.510666,57.489597
328.146729,165.505798,25.697529,54.476559
329.184296,167.219116,25.165758,55.213455
327.184540,166.058578,26.882509,57.584644
327.097748,158.789948,29.974739,62.187485
324.173676,160.313705,31.110275,58.624603
323.092773,167.462952,30.141371,51.533310
330.410553,163.330795,28.803011,54.189999
327.739044,164.996094,32.041031,58.636108
326.882385,167.817032,28.367535,58.667622
328.401978,163.292328,28.919159,61.405605
330.951965,160.124298,28.215601,59.048512
329.751709,159.893005,27.749924,57.617336
329.110840,160.987213,29.736176,54.856293
328.334778,161.271011,28.479797,56.447762
331.438721,156.298691,27.309824,57.083679
330.448181,157.571030,27.605814,51.923458
328.103668,161.629684,27.018661,52.323341
328.028809,159.636276,26.911423,53.622753
327.900269,159.920410,28.484207,58.387394
328.951050,156.243698,30.192654,59.203892
332.509705,152.417465,27.433624,61.409397
332.604340,152.378967,27.576977,59.883038
332.166962,153.986496,28.023699,58.118816
331.161316,156.151047,28.424526,56.621105
333.015015,155.138489,24.867521,58.981907
335.461182,152.399780,25.273706,57.171822
335.201599,154.641983,27.035309,52.518253
333.976074,157.904327,26.535315,50.804131
332.959198,154.816299,27.618673,55.923820
332.044128,156.039337,30.257578,60.504753
333.613586,154.037491,28.136524,58.952705
334.840851,152.069778,25.980093,56.658566
333.881012,153.791107,27.785372,54.645451
330.926514,154.453690,28.648966,53.847290
329.897003,155.667358,28.679743,52.744442
333.807556,157.996338,26.133257,55.201828
333.441803,156.811401,27.284082,53.664089
333.766693,155.279861,29.347494,52.880596
333.107239,153.502075,29.073349,57.790482
333.648438,156.601639,30.826527,60.915947
333.624115,155.939835,30.503761,57.365562
337.204132,152.905289,28.687582,57.874378
337.458832,153.797791,29.025272,59.695915
336.024811,155.924347,27.829504,54.174835
337.396973,156.432007,28.661840,53.829956
338.639038,162.263306,27.186483,53.157772
337.672974,158.779816,27.089897,52.694221
336.349976,156.708191,28.434158,52.487888
335.155457,154.539444,27.333029,53.035713
331.981628,157.242401,25.658724,53.108719
331.281586,157.002548,27.265722,55.343166
330.293732,153.713364,28.114649,55.007843
330.415955,151.804596,26.743013,55.402519
328.436188,156.077072,27.628279,53.636936
325.054199,154.194977,28.354336,55.382572
322.788177,156.977890,28.764120,53.857277
322.894196,152.672897,26.942253,57.616055
325.779236,154.327820,25.485373,52.938961
322.178986,158.516479,26.392969,51.453804
323.365143,155.545334,26.357077,52.920429
320.133057,157.581604,28.589403,53.309990
324.024658,155.994598,26.968748,53.872593
325.990295,153.209106,26.244904,56.863148
325.601135,154.006790,24.969250,55.227295
323.868530,157.859497,27.027592,55.422745
323.360626,159.410065,27.434608,54.108646
323.517181,159.035736,25.955978,53.841278
323.212250,158.366440,24.672907,53.786346
323.700226,155.163025,25.979427,53.051628
322.390381,155.907257,25.670465,53.671394
321.108185,162.567032,26.833019,52.321438
321.141083,162.029373,27.282959,54.651924
321.701111,157.215012,28.773069,55.714184
325.567871,153.901398,27.600857,54.857838
324.439575,159.839294,26.295412,55.821583
323.529938,158.970963,28.830063,53.406200
325.540649,163.103409,28.198278,52.865974
329.763519,160.280640,23.595655,54.038792
328.071503,165.052063,25.421873,51.025356
329.540375,161.900909,26.866713,49.062828
332.229034,156.495270,26.456833,53.416824
331.302277,164.701309,25.586782,50.618805
333.057190,161.088989,29.194857,53.509769
335.672577,156.230881,27.616600,58.142651
337.628021,158.764328,27.103752,57.083889
339.583069,157.040009,24.495554,54.808632
335.555695,162.862976,29.062252,51.623581
339.043640,151.310303,26.590464,58.587395
339.081543,159.993927,25.875101,55.315365
344.449890,152.671677,27.730192,58.903645
338.456268,154.599625,29.227642,58.506691
337.169189,154.936142,28.772598,56.470734
336.539551,158.373260,31.964174,54.128044
340.351166,154.334442,31.504951,57.730488
342.117493,154.489182,30.183157,56.491558
345.820923,150.720856,27.729612,59.527115
342.524170,157.169144,30.133724,56.311863
345.523163,154.960159,33.010853,62.187553
348.599701,151.043213,29.873404,62.587753
350.603210,160.259689,29.791803,60.277920
353.155762,161.140198,28.708578,54.697693
353.106476,152.173264,32.000904,63.861427
355.037842,162.992004,32.456490,57.131180
358.447205,164.839722,34.262379,58.104477
362.556641,161.223251,31.692324,62.156765
366.131958,154.326859,33.455753,63.435364
366.382935,157.705124,29.910292,58.669060
362.214966,161.061646,32.012722,56.818211
362.221222,155.883698,32.783932,58.642776
366.922333,164.388626,28.853376,56.829350
365.216217,167.500687,32.978710,55.369556
365.183380,169.307480,29.817953,53.059940
368.032745,161.843689,29.599825,57.355579
364.855865,160.918320,33.098335,60.914135
368.559998,164.065170,31.849438,61.232624
372.602722,166.388687,27.789520,60.838383
370.922089,166.103760,32.704739,61.953690
370.357269,161.066528,31.089685,60.614582
369.621765,164.622726,35.388096,59.669334
372.602631,168.823410,33.268608,59.755230
375.439819,173.819748,32.542198,55.868263
378.835052,169.295670,31.691441,53.332455
378.922394,170.461853,31.312838,55.005119
379.259644,168.969070,32.097191,60.515938
381.644165,172.749222,32.473709,59.823151
385.059052,168.784180,30.148094,64.248222
389.241028,168.497528,29.588959,60.685802
