1
189.846069,327.905518,52.229488,147.691010
199.230713,330.550354,49.240608,153.705109
200.754578,321.584442,53.194824,151.820923
218.031082,334.322449,45.832973,151.260635
227.151031,335.605255,48.135715,151.490295
234.997726,334.587067,52.880226,151.745865
246.303772,339.028076,52.055660,151.689606
257.991028,335.730957,52.381176,166.592941
271.267120,335.726074,54.021320,181.408981
281.403107,331.895233,59.158512,170.498291
295.443359,333.774048,58.138611,165.184326
309.162567,336.540039,60.661995,158.188538
322.143799,340.546387,63.345001,156.990280
335.674500,340.767456,69.406860,155.017792
352.669189,342.840393,70.806915,155.709534
369.654144,339.000183,66.567459,166.908722
387.535400,341.649292,70.603546,172.536835
405.225220,346.949585,69.023796,183.996857
416.494934,361.760193,70.248726,164.895432
434.728729,375.041290,63.034130,153.646301
454.233978,385.176758,55.533562,155.964432
457.628693,361.003357,65.273689,173.635513
459.531433,354.268677,66.275787,157.637375
466.030060,338.941833,71.817192,154.660339
497.624146,367.350586,70.523949,171.336990
511.262695,361.811371,74.997551,196.101501
523.707642,354.804626,64.457184,193.919754
535.260315,340.560059,67.840706,207.261475
541.046021,332.219788,66.425697,200.924423
524.738281,399.326782,66.377373,174.695160
527.944458,372.570648,62.923820,174.745285
489.469543,362.436249,65.556992,153.530273
488.799988,338.200012,65.599998,171.800003
559.400024,316.399994,65.199997,170.600006
617.000000,360.000000,64.199997,167.800003
639.644165,382.481079,60.915443,180.516739
630.825562,410.538483,58.342415,194.997131
622.126282,388.480896,57.408878,199.525894
605.535339,382.869385,58.934971,186.719803
2
0
0
0
0
1
613.385193,104.264862,185.610992,382.755249
622.166443,86.995117,173.938934,392.869934
628.799988,97.800003,197.199997,347.399994
537.809753,194.378632,190.016632,343.242676
500.870575,182.409622,212.762131,364.827301
483.816071,173.703690,216.361877,353.429169
477.901184,148.503296,218.825287,351.427002
615.421753,182.048935,235.440247,322.464630
619.817566,185.481339,215.474457,334.318695
601.928650,166.163681,192.832672,348.239288
596.110229,149.981247,175.184814,351.280914
562.703064,82.267212,185.289291,370.942200
554.000000,193.399994,197.800003,348.399994
589.041992,65.609451,209.050568,373.167145
588.611694,82.561234,238.279587,381.107391
630.028137,121.653900,212.966751,344.319275
534.003845,159.708557,227.493057,329.060059
517.515869,132.445084,204.842285,324.333893
562.479309,115.672180,200.152374,356.753418
593.821289,132.862625,185.899063,346.066925
598.025269,137.885666,180.231064,334.108917
643.095520,176.952621,179.185776,340.080902
721.341125,126.409714,189.035889,363.246185
734.992126,192.808655,194.408783,352.332520
698.400024,253.800003,204.000000,360.000000
707.200012,281.000000,198.600006,350.799988
689.799988,309.000000,196.399994,346.600006
698.599976,329.200012,197.000000,347.799988
695.200012,394.000000,198.000000,349.600006
684.400024,399.799988,199.199997,351.600006
701.799988,530.599976,192.800003,340.200012
702.400024,495.000000,192.399994,339.000000
689.799988,499.399994,191.399994,337.399994
682.000000,479.399994,195.199997,344.200012
748.000000,506.799988,197.800003,348.799988
692.400024,468.799988,199.000000,351.200012
681.200012,449.000000,199.600006,352.600006
681.799988,391.200012,197.199997,348.399994
673.599976,340.000000,191.800003,339.200012
626.400024,244.199997,190.600006,337.399994
628.400024,238.399994,190.600006,337.399994
631.400024,227.399994,189.600006,335.600006
650.799988,220.199997,190.399994,337.200012
665.000000,213.600006,187.399994,331.600006
694.400024,291.600006,184.800003,327.200012
661.599976,268.200012,183.000000,324.600006
648.599976,264.600006,180.000000,318.799988
661.200012,252.600006,180.399994,319.600006
678.799988,241.600006,181.800003,322.000000
689.599976,247.000000,178.399994,316.200012
692.599976,223.600006,177.600006,314.600006
698.200012,221.199997,176.600006,312.799988
698.799988,223.000000,175.800003,311.000000
686.599976,224.000000,175.199997,309.799988
703.000000,214.399994,177.399994,313.799988
695.799988,209.399994,178.199997,315.200012
699.000000,243.399994,178.000000,314.600006
713.200012,260.799988,177.600006,313.799988
687.599976,253.600006,178.800003,315.799988
687.400024,258.399994,179.399994,317.200012
705.799988,241.399994,177.800003,314.799988
707.000000,236.800003,180.600006,319.799988
699.200012,254.600006,178.600006,316.000000
701.799988,250.000000,177.800003,314.600006
687.000000,242.000000,177.199997,313.399994
695.000000,247.000000,175.199997,309.600006
691.000000,240.000000,175.000000,309.200012
679.200012,248.199997,173.600006,307.399994
678.000000,240.399994,171.399994,303.399994
681.799988,253.000000,167.199997,296.600006
692.599976,284.000000,163.199997,289.600006
684.200012,325.399994,162.800003,289.000000
